house_style-split_level_VS_split_foyer,house_style-story_1_VS_split_level,house_style-story_1_half_unfin_VS_story_1,house_style-story_1_half_fin_VS_story_1_half_unfin,house_style-story_2_VS_story_1_half_fin,house_style-story_2_half_unfin_VS_story_2,house_style-story_2_half_fin_VS_story_2_half_unfin,heating-GasW_VS_GasA,heating-Grav_VS_GasW,heating-Wall_VS_Grav,heating-OthW_VS_Wall,central_air_VS_no_central_air,electrical-FuseA_VS_SBrkr,electrical-FuseF_VS_FuseA,electrical-FuseP_VS_FuseF,paved_drive-P_VS_N,paved_drive-Y_VS_P,garage_finish-Unf_VS_no_garage,garage_finish-RFn_VS_Unf,garage_finish-Fin_VS_RFn,fence-MnWw_VS_no_fence,fence-GdWo_VS_MnWw,fence-MnPrv_VS_GdWo,fence-GdPrv_VS_MnPrv,bsmtfin_type_1-Unf_VS_no_basement,bsmtfin_type_1-LwQ_VS_Unf,bsmtfin_type_1-Rec_VS_LwQ,bsmtfin_type_1-BLQ_VS_Rec,bsmtfin_type_1-ALQ_VS_BLQ,bsmtfin_type_1-GLQ_VS_ALQ,bsmt_cond-1_VS_no_basement,bsmt_cond-2_VS_1,bsmt_cond-3_VS_2,bsmt_cond-4_VS_3,bsmt_cond-5_VS_4,fireplace_qu-1_VS_no_fireplace,fireplace_qu-2_VS_1,fireplace_qu-3_VS_2,fireplace_qu-4_VS_3,fireplace_qu-5_VS_4,garage_qual-1_VS_no_garage,garage_qual-2_VS_1,garage_qual-3_VS_2,garage_qual-4_VS_3,garage_qual-5_VS_4,garage_cond-1_VS_no_garage,garage_cond-2_VS_1,garage_cond-3_VS_2,garage_cond-4_VS_3,garage_cond-5_VS_4,pool_VS_no_pool,overall_qual,overall_cond,year_remod/add,exter_qual,exter_cond,kitchen_qual,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,wood_deck_sf,heating_qc,bsmtfin_sf_1,total_bsmt_sf,bsmt_full_bath,bsmt_half_bath,saleprice
-0.875,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,0.6267343828139811,-0.5122380284276672,0.8937337637530158,1.012946828351852,-0.23295590797173565,0.7285435821126466,0.7888779249404453,1.269666385589852,0.19330283284372282,-0.19999167214421118,1.0307460647078441,0.6573587270295246,-0.7504069635350986,0.8717674615345723,-0.9948094608817087,-0.6334250592045465,-0.8231718845080025,-0.25075930319109224,180000
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,-0.8571428571428571,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.7811672749327854,0.3964704460866843,0.9887134156981221,-0.693201392061831,-0.23295590797173565,0.7285435821126466,-1.0695100488763856,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,-0.27812760771629513,-0.9317141529360204,-0.7504069635350986,-0.16527364396559469,0.4619711681715226,-0.48789129724697344,-0.8231718845080025,-0.25075930319109224,134500
-0.875,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,2.7385868694341307,-0.5122380284276672,1.0362032416706752,2.7190950487655345,-0.23295590797173565,0.7285435821126466,2.647265898757276,1.269666385589852,0.19330283284372282,-0.19999167214421118,2.3396197371319833,0.6573587270295246,0.815852347413532,0.8717674615345723,-0.9948094608817087,0.8383437915599418,-0.8231718845080025,-0.25075930319109224,438780
0.125,0.25,0.375,0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,-0.75,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,-0.8571428571428571,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.07721644605940212,-0.5122380284276672,-1.0533491011216614,-0.693201392061831,-0.23295590797173565,-0.7797345262733117,-1.0695100488763856,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,-0.27812760771629513,0.6573587270295246,-0.22832052655222174,-0.16527364396559469,-0.14768467502160085,0.10832766303082562,-0.8231718845080025,3.7952221522651817,165000
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,-0.75,-0.5,-0.25,0.2,0.4,0.6,-0.2,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857143,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.7811672749327854,-0.5122380284276672,-0.8158999712588959,-0.693201392061831,-0.23295590797173565,-0.7797345262733117,-1.0695100488763856,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,-0.9325644439283648,-0.9317141529360204,-0.7504069635350986,-1.2023147494657618,-0.00840000672654267,-0.3775673164081681,-0.8231718845080025,-0.25075930319109224,100000
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857143,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,0.6267343828139811,0.3964704460866843,-1.1483287530667676,-0.693201392061831,-0.23295590797173565,-0.7797345262733117,-1.0695100488763856,1.269666385589852,0.19330283284372282,-0.19999167214421118,-0.9325644439283648,2.2464316069950696,-0.7504069635350986,-0.16527364396559469,0.24733577768405593,0.6482109735185965,-0.8231718845080025,-0.25075930319109224,176000
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,0.2857142857142857,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.7811672749327854,-1.4209465029420185,-0.4834711894510242,-0.693201392061831,-0.23295590797173565,-0.7797345262733117,-1.0695100488763856,1.269666385589852,0.19330283284372282,-0.19999167214421118,-0.27812760771629513,0.6573587270295246,-0.7504069635350986,-1.2023147494657618,-0.2961027641884661,1.6669473072216074,1.1410399009436043,-0.25075930319109224,170000
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,0.6267343828139811,-0.5122380284276672,1.0836930676432284,1.012946828351852,-0.23295590797173565,0.7285435821126466,0.7888779249404453,-0.7406387249274137,-1.0542675137317978,-0.19999167214421118,0.37630922849577453,0.6573587270295246,0.4161299190985169,0.8717674615345723,-0.9948094608817087,0.7514929981336482,-0.8231718845080025,-0.25075930319109224,174000
0.125,0.25,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,-0.5,-0.25,0.2,-0.6,-0.4,-0.2,0.14285714285714285,0.2857142857142857,0.42857142857142855,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.07721644605940212,0.3964704460866843,-1.6232270127922988,-0.693201392061831,-0.23295590797173565,-0.7797345262733117,0.7888779249404453,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,-0.27812760771629513,0.6573587270295246,-0.7504069635350986,-1.2023147494657618,-0.7185234795095441,-0.6686348403233141,1.1410399009436043,-0.25075930319109224,127000
-0.875,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,0.6267343828139811,-0.5122380284276672,0.7037744598628034,-0.693201392061831,-0.23295590797173565,-0.7797345262733117,0.7888779249404453,1.269666385589852,0.19330283284372282,-0.19999167214421118,0.37630922849577453,0.6573587270295246,-0.7504069635350986,0.8717674615345723,-0.9948094608817087,-0.52075375962449,-0.8231718845080025,-0.25075930319109224,185900
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,0.25,0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.7811672749327854,2.2138873951153872,0.5613049819451441,-0.693201392061831,-0.23295590797173565,-0.7797345262733117,-1.0695100488763856,-0.7406387249274137,-1.0542675137317978,-0.19999167214421118,-1.5870012801404343,-0.9317141529360204,0.42428751967637435,-0.16527364396559469,-0.9948094608817087,-2.0253850727664946,-0.8231718845080025,-0.25075930319109224,91300
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,-0.75,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,-0.8571428571428571,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.07721644605940212,-0.5122380284276672,0.8937337637530158,1.012946828351852,-0.23295590797173565,0.7285435821126466,0.7888779249404453,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,0.37630922849577453,-0.9317141529360204,0.815852347413532,0.8717674615345723,-0.2184686867781058,1.4768144891802621,1.1410399009436043,-0.25075930319109224,200000
0.125,0.25,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,-0.5,-0.25,0.2,0.4,0.6,-0.2,0.14285714285714285,0.2857142857142857,0.42857142857142855,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.07721644605940212,0.3964704460866843,-1.6232270127922988,-0.693201392061831,-0.23295590797173565,-0.7797345262733117,0.7888779249404453,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,0.37630922849577453,0.6573587270295246,-0.7504069635350986,0.8717674615345723,-0.5472718381631612,-0.03016414270299385,-0.8231718845080025,-0.25075930319109224,143000
0.125,0.25,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,0.2857142857142857,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.7811672749327854,-0.5122380284276672,-1.243308405011874,1.012946828351852,2.457949551724503,0.7285435821126466,0.7888779249404453,-0.7406387249274137,1.4408731794192435,-0.19999167214421118,1.0307460647078441,0.6573587270295246,-0.7504069635350986,0.8717674615345723,-0.8646582134584576,-0.0019963178079797188,1.1410399009436043,-0.25075930319109224,172500
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,0.3333333333333333,0.6666666666666666,0.25,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857143,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-1.4851181038061685,0.3964704460866843,-1.0058592751491084,-0.693201392061831,2.457949551724503,-0.7797345262733117,-1.0695100488763856,-0.7406387249274137,-1.0542675137317978,-0.19999167214421118,-1.5870012801404343,-0.9317141529360204,-0.7504069635350986,-1.2023147494657618,-0.6934065721120747,0.08250715687706267,-0.8231718845080025,-0.25075930319109224,110000
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,-0.75,-0.5,-0.25,0.2,-0.6,-0.4,-0.2,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857143,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-1.4851181038061685,-0.5122380284276672,-1.290798230984427,-0.693201392061831,-0.23295590797173565,-0.7797345262733117,-1.0695100488763856,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,-0.27812760771629513,0.6573587270295246,-0.7504069635350986,-1.2023147494657618,0.7747908330309156,-0.03016414270299385,1.1410399009436043,-0.25075930319109224,140000
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,-0.75,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,-0.8571428571428571,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.07721644605940212,-0.5122380284276672,1.0362032416706752,1.012946828351852,-0.23295590797173565,0.7285435821126466,0.7888779249404453,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,-0.27812760771629513,0.6573587270295246,-0.7504069635350986,-0.16527364396559469,-0.9400089356508662,0.6130011923998288,-0.8231718845080025,-0.25075930319109224,176432
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,-0.75,-0.5,-0.25,0.2,0.4,0.6,-0.2,-0.8571428571428571,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.07721644605940212,-0.5122380284276672,0.3238558520823786,-0.693201392061831,-0.23295590797173565,0.7285435821126466,0.7888779249404453,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,-0.27812760771629513,-0.9317141529360204,0.1632443011849359,-0.16527364396559469,1.7452168006604192,0.5284977177147864,1.1410399009436043,-0.25075930319109224,179200
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,-0.75,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,-0.8571428571428571,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,0.6267343828139811,-0.5122380284276672,1.0836930676432284,1.012946828351852,-0.23295590797173565,0.7285435821126466,0.7888779249404453,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,-0.27812760771629513,-0.9317141529360204,1.4031995890192686,0.8717674615345723,1.1172941157236815,0.5191084427497816,1.1410399009436043,-0.25075930319109224,203000
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,-0.75,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,0.6267343828139811,0.3964704460866843,1.0836930676432284,1.012946828351852,-0.23295590797173565,0.7285435821126466,0.7888779249404453,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,0.37630922849577453,-0.9317141529360204,-0.7504069635350986,0.8717674615345723,-0.9948094608817087,1.4932457203690204,-0.8231718845080025,-0.25075930319109224,248328
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,0.5,-0.25,-0.8,-0.6,-0.4,-0.2,-0.8571428571428571,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,2.0346360405607475,-0.5122380284276672,1.1311828936157813,2.7190950487655345,-0.23295590797173565,2.236821690498605,0.7888779249404453,-0.7406387249274137,0.19330283284372282,-0.19999167214421118,0.37630922849577453,-0.9317141529360204,-0.7504069635350986,0.8717674615345723,1.5511316071345185,1.3805744207889639,1.1410399009436043,-0.25075930319109224,316500
0.125,0.25,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,-0.6666666666666666,-0.3333333333333333,0.25,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,0.6267343828139811,-0.5122380284276672,-1.6232270127922988,-0.693201392061831,-0.23295590797173565,-0.7797345262733117,-1.0695100488763856,-0.7406387249274137,-1.0542675137317978,-0.19999167214421118,-0.9325644439283648,0.6573587270295246,0.3508691144756573,-1.2023147494657618,-0.9948094608817087,-1.1334039510910472,-0.8231718845080025,-0.25075930319109224,125600
0.125,-0.75,-0.625,-0.5,-0.375,-0.25,-0.125,-0.8,-0.6,-0.4,-0.2,-0.5,-0.75,-0.5,-0.25,0.3333333333333333,-0.3333333333333333,0.25,-0.5,-0.25,-0.8,-0.6,-0.4,-0.2,0.14285714285714285,0.2857142857142857,0.42857142857142855,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.8333333333333334,-0.6666666666666666,-0.5,-0.3333333333333333,-0.16666666666666666,-0.5,-0.7811672749327854,0.3964704460866843,-1.1958185790393208,-0.693201392061831,-0.23295590797173565,-2.28801263465927,-1.0695100488763856,-0.7406387249274137,-1.0542675137317978,-0.19999167214421118,-0.9325644439283648,-0.9317141529360204,-0.7504069635350986,-0.16527364396559469,-0.538138417291354,-0.16161399221305978,1.1410399009436043,-0.25075930319109224,110000
